Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
2017-08-12,2017,1,Akhisarspor,Sivasspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2017-08-13,2017,1,Yeni Malatyaspor,Osmanlispor FK,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,0,0,0,1
2017-08-13,2017,1,Trabzonspor,Konyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2017-08-13,2017,1,Besiktas,Antalyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,0,0,0,0
2017-08-14,2017,1,Galatasaray,Kayserispor,4-1,4,1,T1,1,5,3,H,3-1,3,1,4,2,H,1,0,0,1
2017-08-18,2017,2,Kasimpasa,Besiktas,2-2,2,2,T1,1,4,0,D,1-2,1,2,3,-1,A,1,0,0,0
2017-08-19,2017,2,Osmanlispor FK,Galatasaray,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2017-08-19,2017,2,Sivasspor,Yeni Malatyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-08-19,2017,2,Kardemir Karabukspor,Basaksehir FK,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
2017-08-19,2017,2,Bursaspor,Alanyaspor,3-2,3,2,T1,1,5,1,H,2-0,2,0,2,2,H,1,0,0,0
2017-08-20,2017,2,Kayserispor,Goztepe,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2017-08-20,2017,2,Fenerbahce,Trabzonspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2017-08-20,2017,2,Antalyaspor,Akhisarspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2017-08-21,2017,2,Konyaspor,Genclerbirligi,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,0,0,0,0
2017-08-25,2017,3,Galatasaray,Sivasspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2017-08-25,2017,3,Alanyaspor,Kardemir Karabukspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2017-08-26,2017,3,Besiktas,Bursaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2017-08-26,2017,3,Yeni Malatyaspor,Antalyaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2017-08-26,2017,3,Kayserispor,Osmanlispor FK,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,1,1
2017-08-26,2017,3,Goztepe,Trabzonspor,3-2,3,2,T1,1,5,1,H,2-2,2,2,4,0,D,0,0,0,0
2017-08-27,2017,3,Genclerbirligi,Fenerbahce,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,2,0
2017-08-27,2017,3,Basaksehir FK,Konyaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,1
2017-08-27,2017,3,Akhisarspor,Kasimpasa,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,1,0
2017-09-09,2017,4,Fenerbahce,Basaksehir FK,2-3,2,3,T1,1,5,-1,A,1-2,1,2,3,-1,A,1,0,0,0
2017-09-09,2017,4,Konyaspor,Alanyaspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,0,0,0,0
2017-09-09,2017,4,Sivasspor,Kayserispor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2017-09-09,2017,4,Kardemir Karabukspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,1
2017-09-10,2017,4,Osmanlispor FK,Goztepe,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2017-09-10,2017,4,Trabzonspor,Genclerbirligi,3-1,3,1,T1,1,4,2,H,0-1,0,1,1,-1,A,1,0,0,0
2017-09-10,2017,4,Bursaspor,Akhisarspor,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
2017-09-10,2017,4,Antalyaspor,Galatasaray,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2017-09-11,2017,4,Kasimpasa,Yeni Malatyaspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,0
2017-09-15,2017,5,Kayserispor,Antalyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-09-16,2017,5,Galatasaray,Kasimpasa,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-09-16,2017,5,Yeni Malatyaspor,Bursaspor,2-4,2,4,T1,1,6,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2017-09-16,2017,5,Akhisarspor,Kardemir Karabukspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2017-09-17,2017,5,Basaksehir FK,Trabzonspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2017-09-17,2017,5,Osmanlispor FK,Sivasspor,2-4,2,4,T1,1,6,-2,A,2-4,2,4,6,-2,A,1,0,0,0
2017-09-17,2017,5,Goztepe,Genclerbirligi,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
2017-09-17,2017,5,Alanyaspor,Fenerbahce,1-4,1,4,T1,1,5,-3,A,1-2,1,2,3,-1,A,1,0,0,0
2017-09-18,2017,5,Besiktas,Konyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-09-22,2017,6,Trabzonspor,Alanyaspor,3-4,3,4,T1,1,7,-1,A,3-1,3,1,4,2,H,1,0,0,0
2017-09-23,2017,6,Genclerbirligi,Basaksehir FK,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2017-09-23,2017,6,Fenerbahce,Besiktas,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,2,3
2017-09-23,2017,6,Konyaspor,Akhisarspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,0,0,0,0
2017-09-24,2017,6,Sivasspor,Goztepe,2-3,2,3,T1,1,5,-1,A,1-2,1,2,3,-1,A,1,0,1,0
2017-09-24,2017,6,Kardemir Karabukspor,Yeni Malatyaspor,2-4,2,4,T1,1,6,-2,A,0-3,0,3,3,-3,A,1,0,0,0
2017-09-24,2017,6,Kasimpasa,Kayserispor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2017-09-24,2017,6,Bursaspor,Galatasaray,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
2017-09-25,2017,6,Antalyaspor,Osmanlispor FK,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,1,0
2017-09-29,2017,7,Akhisarspor,Fenerbahce,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,2
2017-09-30,2017,7,Galatasaray,Kardemir Karabukspor,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
2017-09-30,2017,7,Kayserispor,Bursaspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
2017-09-30,2017,7,Sivasspor,Antalyaspor,3-1,3,1,T1,1,4,2,H,3-0,3,0,3,3,H,1,0,1,0
2017-09-30,2017,7,Osmanlispor FK,Kasimpasa,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
2017-10-01,2017,7,Yeni Malatyaspor,Konyaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
2017-10-01,2017,7,Alanyaspor,Genclerbirligi,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,1,0
2017-10-01,2017,7,Goztepe,Basaksehir FK,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
2017-10-01,2017,7,Besiktas,Trabzonspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2017-10-13,2017,8,Genclerbirligi,Besiktas,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
2017-10-14,2017,8,Antalyaspor,Goztepe,1-3,1,3,T1,1,4,-2,A,1-2,1,2,3,-1,A,1,0,1,0
2017-10-14,2017,8,Konyaspor,Galatasaray,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,0,0,0,0
2017-10-14,2017,8,Kardemir Karabukspor,Kayserispor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,1,0
2017-10-14,2017,8,Basaksehir FK,Alanyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2017-10-15,2017,8,Fenerbahce,Yeni Malatyaspor,3-1,3,1,T1,1,4,2,H,3-0,3,0,3,3,H,1,0,0,0
2017-10-15,2017,8,Trabzonspor,Akhisarspor,1-6,1,6,T1,1,7,-5,A,0-3,0,3,3,-3,A,1,0,0,0
2017-10-15,2017,8,Kasimpasa,Sivasspor,2-3,2,3,T1,1,5,-1,A,1-0,1,0,1,1,H,1,0,0,0
2017-10-16,2017,8,Bursaspor,Osmanlispor FK,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,1,0
2017-10-20,2017,9,Antalyaspor,Kasimpasa,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,1
2017-10-20,2017,9,Goztepe,Alanyaspor,3-3,3,3,T1,1,6,0,D,1-0,1,0,1,1,H,1,0,0,0
2017-10-21,2017,9,Osmanlispor FK,Kardemir Karabukspor,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
2017-10-21,2017,9,Akhisarspor,Genclerbirligi,3-3,3,3,T1,1,6,0,D,1-3,1,3,4,-2,A,1,0,0,1
2017-10-21,2017,9,Yeni Malatyaspor,Trabzonspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,2
2017-10-22,2017,9,Sivasspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-10-22,2017,9,Kayserispor,Konyaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2017-10-22,2017,9,Galatasaray,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
2017-10-23,2017,9,Besiktas,Basaksehir FK,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-10-27,2017,10,Kasimpasa,Goztepe,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-10-28,2017,10,Genclerbirligi,Yeni Malatyaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,1,0
2017-10-28,2017,10,Basaksehir FK,Akhisarspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2017-10-28,2017,10,Alanyaspor,Besiktas,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2017-10-29,2017,10,Bursaspor,Antalyaspor,4-0,4,0,T1,1,4,4,H,1-0,1,0,1,1,H,1,0,0,1
2017-10-29,2017,10,Trabzonspor,Galatasaray,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,1,2
2017-10-29,2017,10,Konyaspor,Osmanlispor FK,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,0,0,0,0
2017-10-29,2017,10,Kardemir Karabukspor,Sivasspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2017-10-30,2017,10,Fenerbahce,Kayserispor,3-3,3,3,T1,1,6,0,D,1-1,1,1,2,0,D,1,0,0,0
2017-11-03,2017,11,Galatasaray,Genclerbirligi,5-1,5,1,T1,1,6,4,H,2-0,2,0,2,2,H,1,0,0,0
2017-11-04,2017,11,Kasimpasa,Bursaspor,2-2,2,2,T1,1,4,0,D,2-0,2,0,2,2,H,1,0,1,0
2017-11-04,2017,11,Kayserispor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-11-04,2017,11,Antalyaspor,Kardemir Karabukspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
2017-11-04,2017,11,Osmanlispor FK,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2017-11-05,2017,11,Goztepe,Besiktas,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,1,0
2017-11-05,2017,11,Sivasspor,Konyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2017-11-05,2017,11,Yeni Malatyaspor,Basaksehir FK,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2017-11-05,2017,11,Akhisarspor,Alanyaspor,0-4,0,4,T1,1,4,-4,A,0-2,0,2,2,-2,A,1,0,0,0
2017-11-17,2017,12,Besiktas,Akhisarspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,1
2017-11-18,2017,12,Bursaspor,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-11-18,2017,12,Konyaspor,Antalyaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-11-18,2017,12,Basaksehir FK,Galatasaray,5-1,5,1,T1,1,6,4,H,2-0,2,0,2,2,H,1,0,0,0
2017-11-19,2017,12,Trabzonspor,Osmanlispor FK,4-3,4,3,T1,1,7,1,H,2-2,2,2,4,0,D,1,0,0,0
2017-11-19,2017,12,Genclerbirligi,Kayserispor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2017-11-19,2017,12,Alanyaspor,Yeni Malatyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2017-11-19,2017,12,Fenerbahce,Sivasspor,4-1,4,1,T1,1,5,3,H,1-0,1,0,1,1,H,1,0,0,1
2017-11-20,2017,12,Kardemir Karabukspor,Kasimpasa,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
2017-11-24,2017,13,Osmanlispor FK,Genclerbirligi,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-11-25,2017,13,Goztepe,Akhisarspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2017-11-25,2017,13,Yeni Malatyaspor,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-11-25,2017,13,Galatasaray,Alanyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-11-26,2017,13,Bursaspor,Kardemir Karabukspor,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
2017-11-26,2017,13,Sivasspor,Trabzonspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2017-11-26,2017,13,Kasimpasa,Konyaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2017-11-26,2017,13,Antalyaspor,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2017-11-27,2017,13,Kayserispor,Basaksehir FK,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2017-12-02,2017,14,Akhisarspor,Yeni Malatyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-12-02,2017,14,Kardemir Karabukspor,Goztepe,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2017-12-02,2017,14,Besiktas,Galatasaray,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
2017-12-03,2017,14,Genclerbirligi,Sivasspor,4-0,4,0,T1,1,4,4,H,1-0,1,0,1,1,H,1,0,0,0
2017-12-03,2017,14,Konyaspor,Bursaspor,0-3,0,3,T1,1,3,-3,A,0-3,0,3,3,-3,A,1,0,0,0
2017-12-03,2017,14,Basaksehir FK,Osmanlispor FK,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2017-12-03,2017,14,Fenerbahce,Kasimpasa,4-2,4,2,T1,1,6,2,H,1-1,1,1,2,0,D,1,0,0,0
2017-12-04,2017,14,Alanyaspor,Kayserispor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,1,0
2017-12-04,2017,14,Trabzonspor,Antalyaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2017-12-08,2017,15,Bursaspor,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2017-12-09,2017,15,Kasimpasa,Trabzonspor,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2017-12-09,2017,15,Yeni Malatyaspor,Goztepe,2-3,2,3,T1,1,5,-1,A,1-3,1,3,4,-2,A,1,0,0,0
2017-12-09,2017,15,Antalyaspor,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-12-09,2017,15,Galatasaray,Akhisarspor,4-2,4,2,T1,1,6,2,H,0-2,0,2,2,-2,A,1,0,1,1
2017-12-10,2017,15,Osmanlispor FK,Alanyaspor,3-0,3,0,T1,1,3,3,H,3-0,3,0,3,3,H,1,0,0,0
2017-12-10,2017,15,Sivasspor,Basaksehir FK,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,1,0
2017-12-10,2017,15,Kayserispor,Besiktas,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,1,0
2017-12-11,2017,15,Konyaspor,Kardemir Karabukspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2017-12-16,2017,16,Trabzonspor,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2017-12-16,2017,16,Alanyaspor,Sivasspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-12-16,2017,16,Genclerbirligi,Kasimpasa,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-12-17,2017,16,Akhisarspor,Kayserispor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2017-12-17,2017,16,Basaksehir FK,Antalyaspor,4-1,4,1,T1,1,5,3,H,0-1,0,1,1,-1,A,1,0,0,0
2017-12-17,2017,16,Yeni Malatyaspor,Galatasaray,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
2017-12-17,2017,16,Besiktas,Osmanlispor FK,5-1,5,1,T1,1,6,4,H,2-0,2,0,2,2,H,1,0,0,0
2017-12-18,2017,16,Fenerbahce,Kardemir Karabukspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2017-12-18,2017,16,Goztepe,Konyaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2017-12-22,2017,17,Antalyaspor,Alanyaspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
2017-12-23,2017,17,Konyaspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-12-23,2017,17,Bursaspor,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-12-23,2017,17,Sivasspor,Besiktas,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2017-12-24,2017,17,Kardemir Karabukspor,Trabzonspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2017-12-24,2017,17,Kayserispor,Yeni Malatyaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2017-12-24,2017,17,Kasimpasa,Basaksehir FK,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2017-12-24,2017,17,Galatasaray,Goztepe,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
2017-12-25,2017,17,Osmanlispor FK,Akhisarspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,1
2018-01-19,2017,18,Kasimpasa,Alanyaspor,3-2,3,2,T1,1,5,1,H,1-2,1,2,3,-1,A,1,0,0,1
2018-01-20,2017,18,Fenerbahce,Goztepe,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-01-20,2017,18,Osmanlispor FK,Yeni Malatyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-01-20,2017,18,Kardemir Karabukspor,Genclerbirligi,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
2018-01-21,2017,18,Konyaspor,Trabzonspor,2-2,2,2,T1,1,4,0,D,0-0,0,0,0,0,D,1,0,1,1
2018-01-21,2017,18,Sivasspor,Akhisarspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,1
2018-01-21,2017,18,Bursaspor,Basaksehir FK,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2018-01-21,2017,18,Antalyaspor,Besiktas,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2018-01-22,2017,18,Kayserispor,Galatasaray,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2018-01-26,2017,19,Genclerbirligi,Konyaspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,1,0
2018-01-26,2017,19,Besiktas,Kasimpasa,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-01-27,2017,19,Goztepe,Kayserispor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,2
2018-01-27,2017,19,Galatasaray,Osmanlispor FK,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-01-27,2017,19,Alanyaspor,Bursaspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
2018-01-28,2017,19,Yeni Malatyaspor,Sivasspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-01-28,2017,19,Akhisarspor,Antalyaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-01-28,2017,19,Trabzonspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-01-29,2017,19,Basaksehir FK,Kardemir Karabukspor,5-0,5,0,T1,1,5,5,H,5-0,5,0,5,5,H,1,0,0,0
2018-02-02,2017,20,Bursaspor,Besiktas,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
2018-02-03,2017,20,Fenerbahce,Genclerbirligi,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-02-03,2017,20,Kardemir Karabukspor,Alanyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-02-03,2017,20,Antalyaspor,Yeni Malatyaspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,1
2018-02-04,2017,20,Sivasspor,Galatasaray,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-02-04,2017,20,Konyaspor,Basaksehir FK,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,1
2018-02-04,2017,20,Osmanlispor FK,Kayserispor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-02-04,2017,20,Kasimpasa,Akhisarspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2018-02-05,2017,20,Trabzonspor,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-02-09,2017,21,Yeni Malatyaspor,Kasimpasa,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-02-10,2017,21,Genclerbirligi,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-02-10,2017,21,Goztepe,Osmanlispor FK,3-3,3,3,T1,1,6,0,D,2-1,2,1,3,1,H,1,0,0,0
2018-02-10,2017,21,Besiktas,Kardemir Karabukspor,5-0,5,0,T1,1,5,5,H,2-0,2,0,2,2,H,1,0,0,0
2018-02-11,2017,21,Basaksehir FK,Fenerbahce,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2018-02-11,2017,21,Alanyaspor,Konyaspor,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,1
2018-02-11,2017,21,Kayserispor,Sivasspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-02-11,2017,21,Akhisarspor,Bursaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-02-12,2017,21,Galatasaray,Antalyaspor,3-0,3,0,T1,1,3,3,H,3-0,3,0,3,3,H,1,0,1,0
2018-02-16,2017,22,Konyaspor,Besiktas,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-02-17,2017,22,Antalyaspor,Kayserispor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-02-17,2017,22,Sivasspor,Osmanlispor FK,3-2,3,2,T1,1,5,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-02-17,2017,22,Fenerbahce,Alanyaspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
2018-02-18,2017,22,Kasimpasa,Galatasaray,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2018-02-18,2017,22,Trabzonspor,Basaksehir FK,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-02-18,2017,22,Bursaspor,Yeni Malatyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-02-18,2017,22,Kardemir Karabukspor,Akhisarspor,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2018-02-19,2017,22,Genclerbirligi,Goztepe,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,1
2018-02-23,2017,23,Galatasaray,Bursaspor,5-0,5,0,T1,1,5,5,H,2-0,2,0,2,2,H,1,0,0,1
2018-02-23,2017,23,Akhisarspor,Konyaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
2018-02-24,2017,23,Kayserispor,Kasimpasa,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,1
2018-02-24,2017,23,Alanyaspor,Trabzonspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
2018-02-25,2017,23,Besiktas,Fenerbahce,3-1,3,1,T1,1,4,2,H,0-1,0,1,1,-1,A,1,0,0,0
